id,emotion,intensity,statement,repetition,actor,path
644,07,01,01,01,11,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_11\03-01-07-01-01-01-11.wav
645,07,01,01,02,11,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_11\03-01-07-01-01-02-11.wav
646,07,01,02,01,11,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_11\03-01-07-01-02-01-11.wav
647,07,01,02,02,11,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_11\03-01-07-01-02-02-11.wav
648,07,02,01,01,11,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_11\03-01-07-02-01-01-11.wav
649,07,02,01,02,11,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_11\03-01-07-02-01-02-11.wav
650,07,02,02,01,11,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_11\03-01-07-02-02-01-11.wav
651,07,02,02,02,11,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_11\03-01-07-02-02-02-11.wav
652,08,01,01,01,11,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_11\03-01-08-01-01-01-11.wav
653,08,01,01,02,11,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_11\03-01-08-01-01-02-11.wav
654,08,01,02,01,11,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_11\03-01-08-01-02-01-11.wav
655,08,01,02,02,11,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_11\03-01-08-01-02-02-11.wav
656,08,02,01,01,11,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_11\03-01-08-02-01-01-11.wav
657,08,02,01,02,11,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_11\03-01-08-02-01-02-11.wav
658,08,02,02,01,11,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_11\03-01-08-02-02-01-11.wav
659,08,02,02,02,11,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_11\03-01-08-02-02-02-11.wav
660,01,01,01,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-01-01-01-01-12.wav
661,01,01,01,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-01-01-01-02-12.wav
662,01,01,02,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-01-01-02-01-12.wav
663,01,01,02,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-01-01-02-02-12.wav
664,02,01,01,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-02-01-01-01-12.wav
665,02,01,01,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-02-01-01-02-12.wav
666,02,01,02,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-02-01-02-01-12.wav
667,02,01,02,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-02-01-02-02-12.wav
668,02,02,01,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-02-02-01-01-12.wav
669,02,02,01,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-02-02-01-02-12.wav
670,02,02,02,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-02-02-02-01-12.wav
671,02,02,02,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-02-02-02-02-12.wav
672,03,01,01,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-03-01-01-01-12.wav
673,03,01,01,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-03-01-01-02-12.wav
674,03,01,02,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-03-01-02-01-12.wav
675,03,01,02,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-03-01-02-02-12.wav
676,03,02,01,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-03-02-01-01-12.wav
677,03,02,01,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-03-02-01-02-12.wav
678,03,02,02,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-03-02-02-01-12.wav
679,03,02,02,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-03-02-02-02-12.wav
680,04,01,01,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-04-01-01-01-12.wav
681,04,01,01,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-04-01-01-02-12.wav
682,04,01,02,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-04-01-02-01-12.wav
683,04,01,02,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-04-01-02-02-12.wav
684,04,02,01,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-04-02-01-01-12.wav
685,04,02,01,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-04-02-01-02-12.wav
686,04,02,02,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-04-02-02-01-12.wav
687,04,02,02,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-04-02-02-02-12.wav
688,05,01,01,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-05-01-01-01-12.wav
689,05,01,01,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-05-01-01-02-12.wav
690,05,01,02,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-05-01-02-01-12.wav
691,05,01,02,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-05-01-02-02-12.wav
692,05,02,01,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-05-02-01-01-12.wav
693,05,02,01,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-05-02-01-02-12.wav
694,05,02,02,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-05-02-02-01-12.wav
695,05,02,02,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-05-02-02-02-12.wav
696,06,01,01,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-06-01-01-01-12.wav
697,06,01,01,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-06-01-01-02-12.wav
698,06,01,02,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-06-01-02-01-12.wav
699,06,01,02,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-06-01-02-02-12.wav
700,06,02,01,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-01-01-12.wav
701,06,02,01,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-01-02-12.wav
702,06,02,02,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-02-01-12.wav
703,06,02,02,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-02-02-12.wav
704,07,01,01,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-01-01-12.wav
705,07,01,01,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-01-02-12.wav
706,07,01,02,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-02-01-12.wav
707,07,01,02,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-02-02-12.wav
708,07,02,01,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-01-01-12.wav
709,07,02,01,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-01-02-12.wav
710,07,02,02,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-02-01-12.wav
711,07,02,02,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-02-02-12.wav
712,08,01,01,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-08-01-01-01-12.wav
713,08,01,01,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-08-01-01-02-12.wav
714,08,01,02,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-08-01-02-01-12.wav
715,08,01,02,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-08-01-02-02-12.wav
716,08,02,01,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-08-02-01-01-12.wav
717,08,02,01,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-08-02-01-02-12.wav
718,08,02,02,01,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-08-02-02-01-12.wav
719,08,02,02,02,12,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_12\03-01-08-02-02-02-12.wav
720,01,01,01,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-01-01-13.wav
721,01,01,01,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-01-02-13.wav
722,01,01,02,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-02-01-13.wav
723,01,01,02,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-02-02-13.wav
724,02,01,01,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-02-01-01-01-13.wav
725,02,01,01,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-02-01-01-02-13.wav
726,02,01,02,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-02-01-02-01-13.wav
727,02,01,02,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-02-01-02-02-13.wav
728,02,02,01,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-02-02-01-01-13.wav
729,02,02,01,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-02-02-01-02-13.wav
730,02,02,02,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-02-02-02-01-13.wav
731,02,02,02,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-02-02-02-02-13.wav
732,03,01,01,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-03-01-01-01-13.wav
733,03,01,01,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-03-01-01-02-13.wav
734,03,01,02,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-03-01-02-01-13.wav
735,03,01,02,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-03-01-02-02-13.wav
736,03,02,01,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-03-02-01-01-13.wav
737,03,02,01,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-03-02-01-02-13.wav
738,03,02,02,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-03-02-02-01-13.wav
739,03,02,02,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-03-02-02-02-13.wav
740,04,01,01,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-01-01-13.wav
741,04,01,01,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-01-02-13.wav
742,04,01,02,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-02-01-13.wav
743,04,01,02,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-02-02-13.wav
744,04,02,01,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-01-01-13.wav
745,04,02,01,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-01-02-13.wav
746,04,02,02,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-02-01-13.wav
747,04,02,02,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-02-02-13.wav
748,05,01,01,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-05-01-01-01-13.wav
749,05,01,01,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-05-01-01-02-13.wav
750,05,01,02,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-05-01-02-01-13.wav
751,05,01,02,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-05-01-02-02-13.wav
752,05,02,01,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-05-02-01-01-13.wav
753,05,02,01,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-05-02-01-02-13.wav
754,05,02,02,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-05-02-02-01-13.wav
755,05,02,02,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-05-02-02-02-13.wav
756,06,01,01,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-06-01-01-01-13.wav
757,06,01,01,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-06-01-01-02-13.wav
758,06,01,02,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-06-01-02-01-13.wav
759,06,01,02,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-06-01-02-02-13.wav
760,06,02,01,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-06-02-01-01-13.wav
761,06,02,01,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-06-02-01-02-13.wav
762,06,02,02,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-06-02-02-01-13.wav
763,06,02,02,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-06-02-02-02-13.wav
764,07,01,01,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-07-01-01-01-13.wav
765,07,01,01,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-07-01-01-02-13.wav
766,07,01,02,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-07-01-02-01-13.wav
767,07,01,02,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-07-01-02-02-13.wav
768,07,02,01,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-07-02-01-01-13.wav
769,07,02,01,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-07-02-01-02-13.wav
770,07,02,02,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-07-02-02-01-13.wav
771,07,02,02,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-07-02-02-02-13.wav
772,08,01,01,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-08-01-01-01-13.wav
773,08,01,01,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-08-01-01-02-13.wav
774,08,01,02,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-08-01-02-01-13.wav
775,08,01,02,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-08-01-02-02-13.wav
776,08,02,01,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-01-01-13.wav
777,08,02,01,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-01-02-13.wav
778,08,02,02,01,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-02-01-13.wav
779,08,02,02,02,13,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-02-02-13.wav
780,01,01,01,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-01-01-14.wav
781,01,01,01,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-01-02-14.wav
782,01,01,02,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-02-01-14.wav
783,01,01,02,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-02-02-14.wav
784,02,01,01,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-01-01-14.wav
785,02,01,01,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-01-02-14.wav
786,02,01,02,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-02-01-14.wav
787,02,01,02,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-02-02-14.wav
788,02,02,01,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-01-01-14.wav
789,02,02,01,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-01-02-14.wav
790,02,02,02,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-02-01-14.wav
791,02,02,02,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-02-02-14.wav
792,03,01,01,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-01-01-14.wav
793,03,01,01,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-01-02-14.wav
794,03,01,02,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-02-01-14.wav
795,03,01,02,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-02-02-14.wav
796,03,02,01,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-01-01-14.wav
797,03,02,01,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-01-02-14.wav
798,03,02,02,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-02-01-14.wav
799,03,02,02,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-02-02-14.wav
800,04,01,01,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-01-01-14.wav
801,04,01,01,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-01-02-14.wav
802,04,01,02,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-02-01-14.wav
803,04,01,02,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-02-02-14.wav
804,04,02,01,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-01-01-14.wav
805,04,02,01,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-01-02-14.wav
806,04,02,02,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-02-01-14.wav
807,04,02,02,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-02-02-14.wav
808,05,01,01,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-01-01-14.wav
809,05,01,01,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-01-02-14.wav
810,05,01,02,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-02-01-14.wav
811,05,01,02,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-02-02-14.wav
812,05,02,01,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-01-01-14.wav
813,05,02,01,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-01-02-14.wav
814,05,02,02,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-02-01-14.wav
815,05,02,02,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-02-02-14.wav
816,06,01,01,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-01-01-14.wav
817,06,01,01,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-01-02-14.wav
818,06,01,02,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-02-01-14.wav
819,06,01,02,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-02-02-14.wav
820,06,02,01,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-01-01-14.wav
821,06,02,01,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-01-02-14.wav
822,06,02,02,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-02-01-14.wav
823,06,02,02,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-02-02-14.wav
824,07,01,01,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-01-01-14.wav
825,07,01,01,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-01-02-14.wav
826,07,01,02,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-02-01-14.wav
827,07,01,02,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-02-02-14.wav
828,07,02,01,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-01-01-14.wav
829,07,02,01,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-01-02-14.wav
830,07,02,02,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-02-01-14.wav
831,07,02,02,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-02-02-14.wav
832,08,01,01,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-01-01-14.wav
833,08,01,01,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-01-02-14.wav
834,08,01,02,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-02-01-14.wav
835,08,01,02,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-02-02-14.wav
836,08,02,01,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-01-01-14.wav
837,08,02,01,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-01-02-14.wav
838,08,02,02,01,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-02-01-14.wav
839,08,02,02,02,14,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-02-02-14.wav
840,01,01,01,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-01-01-15.wav
841,01,01,01,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-01-02-15.wav
842,01,01,02,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-02-01-15.wav
843,01,01,02,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-02-02-15.wav
844,02,01,01,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-02-01-01-01-15.wav
845,02,01,01,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-02-01-01-02-15.wav
846,02,01,02,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-02-01-02-01-15.wav
847,02,01,02,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-02-01-02-02-15.wav
848,02,02,01,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-02-02-01-01-15.wav
849,02,02,01,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-02-02-01-02-15.wav
850,02,02,02,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-02-02-02-01-15.wav
851,02,02,02,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-02-02-02-02-15.wav
852,03,01,01,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-01-01-15.wav
853,03,01,01,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-01-02-15.wav
854,03,01,02,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-02-01-15.wav
855,03,01,02,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-02-02-15.wav
856,03,02,01,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-01-01-15.wav
857,03,02,01,02,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-01-02-15.wav
858,03,02,02,01,15,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_15\03-01-03-02-02-01-15.wav
